turn,comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,story_hash,version,amount_fallbacks,duration_generation,dur_score,user,date,avg_rating,model
102,,,70.0,100.0,75.0,11:52,1,,100.0,70.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,fehlerhafter Satz,Input: Die Nachwuchsspielerin der TSG Hoffenheim sagte Bundestrainerin Martina Voss-Tecklenburg am Freitag für die Partien gegen Belgien am 21. Februar (18.00 Uhr) in Aachen und die Niederlande am 24. Februar (18.30 Uhr) in Venlo ab.  Output: Die Nachwuchsspielerin der TSG Hoffenheim wurde am Freitag von Bundestrainerin Martina Voss-Tecklenburg für die Partien gegen Belgien am 21. Februar (18.00 Uhr) in Aachen und die Niederlande am 24. Februar (18.30 Uhr) in Venlo abgesagt,,,,,106635,1,,,,,,6ffec829d9824f25f7f8567037955a0e,,0,2.826.689.386.367.790,18.631.537.914.276.100,70828,2022-10-16 21:55:55,91.92307692307692,Maskito v0.3.0_HYBRID
102,,,100.0,100.0,75.0,7:58,1,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,keine Fehler,-1,wenig Synonyme,-1,,,,,106710,2,,,,,,d54cdbd9dc4ad13359f5a2c49685b146,,0,428.519.823.551.178,19.424.558.877.944.900,70828,2022-10-16 22:59:47,95.76923076923077,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,100.0,7:2,1,,100.0,70.0,80.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,keine sprachlichen Fehler,-1,inhaltlicher Fehler,Input: Bundesgesundheitsminister Jens Spahn hat sich zurückhaltend zu einer noch weiteren Ausdehnung von Grenzkontrollen zum Schutz vor ansteckenderen  Coronavirus-Varianten geäußert. Output: Bundesgesundheitsminister Jens Spahn hat eine noch weitere Ausdehnung der Grenzkontrollen zum Schutz vor ansteckenderen Coronavirus-Varianten zurückhaltend gefordert. ,,,,,106632,1,,,,,,56cee265d7e101db1973d70408553da8,,0,30.492.592.811.584.400,1.888.463.258.743.280,70828,2022-10-16 23:06:50,91.92307692307692,Maskito v0.3.0_HYBRID
102,,,100.0,100.0,100.0,9:3,1,,100.0,70.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,keine Fehler,-1,-1,-1,,,,,106829,4,,,,,,b648408c6d4b33f140826be36d428c79,,0,5.208.663.463.592.520,3.609.343.385.696.410,70828,2022-10-16 23:15:55,97.6923076923077,Maskito v0.3.0b_RAW
102,,,30.0,75.0,50.0,19:49,1,,50.0,70.0,50.0,75.0,50.0,,,100.0,100,100.0,,100.0,100.0,,1. Schön umformuliert&comma; kreativer Satzbau,1. &quot;Ein starker Anreiz&comma; möglichst viele dieser Versicherungen mit möglichst hohen Prämien zu verkaufen&comma; sei die hohe Provision&comma; hieß es damals.&quot;,1. Ausdruck/Tonfall2. Aussage&comma; Kohärenz3. Expliziter Fehler,1. &quot;Hat man einen Kredit aufgenommen&comma; bekommt man oft eine Restschuldversicherung angeboten. &quot; 2. &quot;Ist der Darlehensnehmer arbeitsunfähig oder arbeitslos&comma; stirbt oder wird er eingestellt.&quot; / &quot;Zugleich sollten aber auch die Provisionen für Lebensversicherungen gedeckelt werden&comma; was in der großen Koalition ausgebremst hatte. &quot; 3. &quot;(...) sagte die Staatssekretärin für Finanzen&comma; Sarah Ryglewski. &quot;,,,,,106715,2,,,,,,7ad95a055bcd5ad109add811886627a1,,0,3.313.692.092.895.500,1.671.240.758.895.870,89491,2022-10-16 23:53:44,73.07692307692308,Maskito v0.3.0b_HYBRID
102,,,30.0,100.0,75.0,6:3,1,,75.0,70.0,60.0,100.0,75.0,,,100.0,100,80.0,,100.0,100.0,,-1,-1,1. Aus Plural wird Singular2. Kohärenz&comma; Aussage3. Zitationsfehler,1. &quot;Der Antisemitismusbeauftragte der Bundesregierung Felix Klein mahnt eine weitere sprachliche Bereinigung an Gesetzen aus der Nazi-Zeit an. &quot; 2. &quot;Das Gesetz suggeriere&comma; das Deutsche Reich sei noch existent – in der bisherigen Fassung&comma; so Klein. &quot; 3. &quot;Wir dürfen nicht tolerieren&comma; dass Gesetze heute noch in Kraft sind&comma; die auf die Ausgrenzung von Juden abzielten.&quot;&quot; / &quot;Insbesondere beim Gesetz über den Deutschen Sparkassen- und Giroverband aus dem Jahr 1933 sowie beim Heilpraktikergesetz aus dem Jahr 1939 halte ich eine Bereinigung für dringlich.&quot;&quot;,,,,,106794,4,,,,,,a74dd64600573108af35de95876652d5,,0,3.581.621.336.936.950,22.597.891.330.718.900,89491,2022-10-16 23:59:52,81.92307692307692,Maskito v0.3.0b_RAW
102,,,50.0,100.0,100.0,2:10,1,,75.0,80.0,80.0,75.0,75.0,,,100.0,75,100.0,,100.0,100.0,,-1,-1,1. Kohärenz&comma; Impliziter Fehler,1. &quot;Die christliche vorösterliche Bußzeit beginnt direkt nach dem Karneval und endet am Aschermittwoch. Sie dauert vor Ostern.&quot;,,,,,106655,1,,,,,,c6ea3cfaf0ab2db7b34e7c173244d72c,,0,14.665.361.404.418.900,54.327.003.955.841.000,89491,2022-10-17 00:02:05,85.38461538461539,Maskito v0.3.0_HYBRID
102,,,30.0,100.0,25.0,6:20,1,,75.0,80.0,60.0,75.0,75.0,,,100.0,50,100.0,,100.0,100.0,,-1,-1,1. Impliziter Fehler2. Ausdruck&comma; Impliziter Fehler3. Kohärenz,1. &quot;Die Abschlussprovisionen der Bundesregierung für Restschuldversicherungen sollen beschränkt werden. &quot; 2. &quot;Der Darlehensnehmer wird arbeitsunfähig oder arbeitslos oder stirbt und springt ein. &quot; 3. &quot;Ein erster wichtiger Schritt sei die Deckelung bei Restschuldversicherungen&comma; versprach Ryglewski&comma; &quot;und ich werde mich dafür einsetzen&comma; dass weitere folgen&quot;. &quot;,,,,,106765,3,,,,,,f93e1dbfe1e19e3eb913f5ea20abded7,,0,5.833.466.339.111.320,3.969.905.924.797.050,89491,2022-10-17 00:08:30,74.61538461538461,Maskito v0.3.0_RAW
102,,,70.0,100.0,50.0,1:34,0,,100.0,90.0,90.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,1. Ausdruck,1. &quot;Kretschmann verzichtet etwa auf zwei Spitzenkandidatenrunden an diesem Tag. Weiterführen will er seine Regierungsgeschäfte.&quot;,,,,,106684,2,,,,,,332f93bfe37037e1882bd3a810b6ab3b,,0,14.081.263.542.175.200,578.844.690.322.876,89491,2022-10-17 00:10:06,92.3076923076923,Maskito v0.3.0b_HYBRID
102,,,60.0,100.0,75.0,3:20,0,,75.0,80.0,90.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,1. Ausdruck2. Grammatik&comma; Kohärenz3. Kohärenz,1. &quot;Bei einem Radunfall von Fernando Alonso ist ein Bruch des Oberkiefers erlitten worden. &quot; 2. &quot;Der zweimalige Formel-1-Weltmeister wurde bereits im Krankenhaus in der Schweiz operieren lassen. &quot; 3. &quot;Alonso hat die WM und 2005 / 2006 gewonnen.&quot;,,,,,106723,2,,,,,,65283267550e7b50879332a121eb9df3,,0,3.110.495.948.791.500,14.911.484.956.741.300,89491,2022-10-17 00:13:27,90.0,Maskito v0.3.0b_HYBRID
102,,,80.0,100.0,75.0,2:25,0,,100.0,90.0,100.0,100.0,100.0,,,100.0,100,,,100.0,100.0,,-1,-1,Tonfall ein Ticken holzig&comma; ansonsten schön,-1,,,,,106822,4,,,,,,0fc15ce6627e1ed2bbb82e27030feaa2,,0,17.157.025.575.637.800,1.146.965.503.692.620,89491,2022-10-17 00:16:00,95.41666666666667,Maskito v0.3.0b_RAW
102,,,60.0,100.0,100.0,4:36,1,,100.0,60.0,90.0,100.0,100.0,,,100.0,100,100.0,,100.0,,,-1,-1,1. Modusfehler,1. Mit Blick auf den wichtigen Austausch in Grenzregionen geht die Bundesregierung mit solchen Maßnahmen aber &quot;sehr zurückhaltend und abwägend&quot; um,,,,,106732,3,,,,,,317b4ea87cb7ef215145994e9d124372,,0,33.941.633.224.487.300,2.551.986.527.442.930,12802,2022-10-17 06:36:11,92.5,Maskito v0.3.0_RAW
102,,,70.0,100.0,100.0,7:28,1,,100.0,70.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106809,4,,,,,,0b90349fec8764add4810f76178d58f9,,0,5.855.746.006.965.630,39.851.309.299.468.900,12802,2022-10-17 06:43:42,94.61538461538461,Maskito v0.3.0b_RAW
102,,,60.0,100.0,100.0,15:27,1,,75.0,70.0,80.0,100.0,100.0,,,60.0,50,100.0,,100.0,100.0,,-1,-1,1. impliziter Fehler2. impliziter Fehler,1. &quot;Moderne Sklaverei&quot; sei kein Geschäftsmodell.; 2. Dieser solle vom Kabinett verabschiedet werden&comma; so Heil Mitte März,,,,,106670,1,,,,,,0ca6c782742cd1d06bd6280efa63c86e,,0,6.117.328.119.277.950,30.605.201.244.354.200,12802,2022-10-17 06:59:11,84.23076923076923,Maskito v0.3.0_HYBRID
102,,,60.0,100.0,75.0,13:26,1,,100.0,80.0,90.0,100.0,100.0,,,70.0,75,100.0,,100.0,100.0,,-1,-1,1. impliziter Fehler2. Ausdruck,1. Ist der Darlehensnehmer arbeitsunfähig oder arbeitslos&comma; stirbt oder wird er eingestellt.; 2. Das Ende der Fahnenstange stehe noch nicht an,,,,,106715,2,,,,,,7ad95a055bcd5ad109add811886627a1,,0,3.313.692.092.895.500,1.671.240.758.895.870,12802,2022-10-17 07:12:38,88.46153846153847,Maskito v0.3.0b_HYBRID
102,,,60.0,100.0,100.0,2:56,0,,100.0,60.0,90.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,1. impliziter Fehler (und grammatikalischer),1. Marco Pezzaiuoli verlässt seinen Posten als Technischer Direktor zum Fußball-Bundesligisten Eintracht Frankfurt,,,,,106754,3,,,,,,9aa62ce1ceee90778b5ba80dd11c0108,,0,28.194.340.229.034.400,191.823.570.728.302,12802,2022-10-17 07:15:36,90.38461538461539,Maskito v0.3.0_RAW
102,,,50.0,100.0,100.0,5:0,0,,75.0,60.0,90.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,1. Semikolon am Ende des letzten Satzes,1. Beim 0:3 gegen Leipzig am vergangenen Spieltag hatte sich der Ex-Nationalspieler eine Muskelverletzung am rechten Oberschenkel zugezogen; ,,,,,106801,4,,,,,,1796e7d7033b6fd3788435564c98d5e5,,0,6.049.129.033.088.680,4.042.049.217.224.120,12802,2022-10-17 07:20:38,88.84615384615384,Maskito v0.3.0b_RAW
102,,,70.0,100.0,100.0,3:22,0,,100.0,80.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106771,3,,,,,,817e8b858eef1ab55918b284a8a85adb,,0,28.839.663.982.391.300,19.252.119.064.331.000,12802,2022-10-17 07:24:11,95.38461538461539,Maskito v0.3.0_RAW
102,,,70.0,100.0,100.0,63:33,1,,100.0,70.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Etwas mehr Paraphrasierung als bloß leichte Satzumstellung wäre toll,-1,,,,,106642,1,,,,,,de114b2b0d9a3469664eddd812a29a91,,0,18.926.214.694.976.800,11.121.052.742.004.300,40,2022-10-17 09:12:40,94.61538461538461,Maskito v0.3.0_HYBRID
102,,,60.0,100.0,100.0,9:10,1,,100.0,40.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Oft nur leichte Satzumstellungen&comma; teils sogar fast identische Sätze,z.B. letzter Satz,,,,,106730,2,,,,,,96fed728c6addf3e24c7f00aa48b8a92,,0,31.401.383.638.381.900,1.929.274.845.123.290,53332,2022-10-17 09:21:55,92.3076923076923,Maskito v0.3.0b_HYBRID
102,,,50.0,100.0,50.0,16:48,1,,100.0,60.0,70.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,Inhalt in den meisten Sätzen gut übernommen,-1,1. Ausdruck teils wirr und sinnverändernd2. Teils wenig Unterschied,1. &quot; [...]von Bundestrainerin Martina Voss-Tecklenburg [... ]abgesagt worden&quot; // &quot;Voss-Tecklenburg nominierte zur 20 Jahre alten Angreiferin Krumbiegels Club-Kollegin Maximiliane Rall neu.&quot;,,,,,106735,3,,,,,,3e0a6927686c1a8de5c9d3263c4e0c5d,,0,3.456.380.820.274.350,26.762.010.097.503.600,53332,2022-10-17 09:38:45,84.23076923076923,Maskito v0.3.0_RAW
102,,,60.0,100.0,75.0,7:59,1,,75.0,60.0,80.0,100.0,100.0,,,90.0,75,100.0,,100.0,,,Inhalt größtenteils gut übernommen,-1,1. Kleinere Bedeutungsunterschiede 2. Output klingt&comma; als wäre die OP bereits geschehen,1. werden =/= müssen (erster Satz) // 2. &quot;da es nur eine kleine Operation gewesen sei&quot;,,,,,106664,1,,,,,,e28e7fc6b9f2db16e27ad257ee4b4544,,0,30.732.369.899.749.700,18.618.672.132.492.000,53332,2022-10-17 09:46:45,84.58333333333333,Maskito v0.3.0_HYBRID
102,,,80.0,100.0,75.0,26:2,0,,100.0,70.0,90.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,In Anbetracht der Textlänge ziemlich gut und weitestgehend fehlerfrei!,-1,1. Teils holpriger Ausdruck2. Sätze teils nur leicht umgestellt,1. &quot;Doch viele Nöte&comma; gute Noten&quot;,,,,,106789,4,,,,,,65d5917bc1d207fda8b88b3db844674b,,0,13.910.433.077.812.100,886.523.187.160.492,53332,2022-10-17 10:12:48,91.92307692307692,Maskito v0.3.0b_RAW
102,,,50.0,100.0,25.0,9:40,1,,100.0,90.0,70.0,75.0,75.0,,,100.0,75,100.0,,100.0,100.0,,-1,-1,1. Ausdruck&comma; Aussage2. Impliziter Fehler3. Ausdruck,1. &quot;Das Bundesamt für Migration und Flüchtlinge (Bamf) will das freiwillige Rückkehren von Asylsuchenden in ihre Herkunftsländer besser verfolgen. &quot; 2. &quot;Patrick Schmidtke&comma; im Gespräch mit der Deutschen Presse-Agentur&comma; sagte&comma; es gehe um eine zielgenaue Stabilisierung der Menschen in den Rückkehrländern nach der Ankunft und eine nachhaltigere Vorbereitung der Rückkehr.&quot; 3. &quot;(...)Weltbank jedes Jahr bis zu über 500 Milliarden (...)&quot; / &quot;Einige afrikanische Regionen haben ganze Dörfer auf Geld für die im Ausland Arbeitenden angewiesen.&quot;,,,,,106759,3,,,,,,9c009b1bfdce419a92f30afd6617636c,,0,5.914.892.268.180.840,40.431.479.692.459.100,89491,2022-10-17 10:17:16,81.53846153846153,Maskito v0.3.0_RAW
102,,,60.0,100.0,50.0,13:32,1,,75.0,70.0,80.0,100.0,75.0,,,60.0,100,90.0,,100.0,100.0,,-1,-1,1. Ausdruck2. Grammatik3. KohärenzDopplung am Ende,1. &quot;Mit der Justiz hat der 39-Jährige jetzt Ärger: (...)&quot; 2. &quot;(...) die vierjährigen William Kelly (...)&quot; 3. &quot;Er trägt Kopfhörer – vermutlich als Lärmschutz als einziger.&quot;,,,,,106648,1,,,,,,8b6d580f1332885ca590a041ce25ea12,,2,10.081.643.080.711.300,43.562.504.529.953,89491,2022-10-17 10:31:36,81.53846153846153,Maskito v0.3.0_HYBRID
102,,,70.0,100.0,50.0,3:37,1,,100.0,90.0,80.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,1. Grammatik2. Tonfall&comma; Aussage,1. &quot;Am Donnerstag war zuvor bekanntgeworden&comma; dass in Deutschland und Dänemark drei Brüder des Syrien verhaftet wurden. &quot; 2. &quot;Die drei hatte einen Terroranschlag von erheblichem Ausmaß geplant&comma; wie das Bundesinnenministerium und die deutschen Sicherheitsbehörden bestätigten. &quot; / &quot;Zur Nationalität und familiären Verbindung der Verdächtigen sei nichts bekannt.&quot;,,,,,106669,1,,,,,,6aced7d8d9c8390cf1d9736fea26ebe6,,0,5.094.265.365.600.580,2.800.245.475.769.040,89491,2022-10-17 10:35:56,90.76923076923077,Maskito v0.3.0_HYBRID
102,,,70.0,100.0,75.0,5:6,1,,100.0,80.0,80.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,1. Impliziter Fehler&comma; Ausdruck,1. &quot;Bis Sonntag in einer Woche sind noch mehrere Chancen&comma; aber das muss nicht schon im Sprint passieren.&quot;,,,,,106786,4,,,,,,f45186368fa337f839bd34448b922aa5,,1,6.601.808.571.815.490,4.512.562.036.514.280,89491,2022-10-17 10:41:03,90.0,Maskito v0.3.0b_RAW
102,,,50.0,100.0,75.0,5:23,0,,100.0,80.0,70.0,100.0,100.0,,,90.0,75,90.0,,100.0,100.0,,-1,-1,1. Impliziter Fehler2. Unpassendes Synonym,1. &quot;Die britische Medienaufsichtsbehörde Ofcom hatte vor einer Woche mangelnde Unabhängigkeit des Verbots von CGTN in Großbritannien begründet. &quot; 2. &quot;(...)werden nach der Entlassung der Sendelizenz (...)&quot;,,,,,106733,3,,,,,,13fa2d7a7a44c46183bbb2762ac5f526,,0,6.753.211.426.734.920,49.797.969.818.115.200,89491,2022-10-17 10:46:26,86.92307692307692,Maskito v0.3.0_RAW
102,,,70.0,100.0,100.0,3:26,0,,100.0,50.0,100.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,Schön&comma; nur ein wenig ähnliche Schreibweise,-1,,,,,106696,2,,,,,,357237b91de40b3b3a336b06dfb61d0c,,0,29.451.919.555.664.000,12.293.765.306.472.700,89491,2022-10-17 10:49:53,93.84615384615384,Maskito v0.3.0b_HYBRID
102,,,60.0,100.0,100.0,2:39,0,,100.0,50.0,100.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,1. Grammatik,1. &quot;Für Installationen in den Botanischen Garten und den Staatlichen Kunsthalle wurden rund 500 Gießkannen verarbeitet&comma; sagte Künstler Georg Schweitzer am Freitag. &quot;,,,,,106678,1,,,,,,4ec09a5cfe24cbcd9f0ef1c79332b758,,1,22.932.260.036.468.500,11.397.202.968.597.400,89491,2022-10-17 10:52:33,91.53846153846153,Maskito v0.3.0_HYBRID
102,,,60.0,100.0,100.0,119:29,1,,100.0,50.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt gut übernommen,-1,Wenig Unterschied,-1,,,,,106654,1,,,,,,07d8004f0070c48df26a17381fce5394,,0,25.269.838.333.129.800,1.455.682.897.567.740,40,2022-10-17 12:12:18,92.3076923076923,Maskito v0.3.0_HYBRID
102,,,70.0,100.0,75.0,17:38,1,,100.0,60.0,80.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,Inhalt größtenteils gut übernommen,-1,1. Output klingt so&comma; als wäre Nawalny in Deutschland verurteilt worden.2. Teils wenig Unterschied,-1,,,,,106663,1,,,,,,6aa3edc3523bb8a6d893a80c5640f9ac,,0,4.027.975.535.392.760,1.918.040.370.941.160,53332,2022-10-17 12:30:01,89.23076923076923,Maskito v0.3.0_HYBRID
102,,,50.0,100.0,100.0,11:49,1,,100.0,30.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,Inhalt korrekt übernommen,-1,Teils extrem wenig Unterschied,-1,,,,,106754,3,,,,,,9aa62ce1ceee90778b5ba80dd11c0108,,0,28.194.340.229.034.400,191.823.570.728.302,53332,2022-10-17 12:41:51,90.0,Maskito v0.3.0_RAW
102,,,60.0,100.0,75.0,12:58,1,,100.0,50.0,80.0,100.0,100.0,,,90.0,100,100.0,,100.0,,,Inhalt größtenteils gut übernommen,-1,1. Nicht immer 100% bedeutungsgleich 2. Teils extrem wenig Unterschied,1. Abfahrtstraining =/= Abfahrt,,,,,106790,4,,,,,,c1394d2da7ccc7a0dbfc0a1c2236a5e5,,1,6.822.352.004.051.200,4.939.288.067.817.680,53332,2022-10-17 12:54:51,87.91666666666667,Maskito v0.3.0b_RAW
102,,,60.0,100.0,100.0,17:46,0,,100.0,50.0,90.0,75.0,100.0,,,100.0,100,100.0,,100.0,100.0,,Inhalt größtenteils korrekt übernommen,-1,1. &quot;und sein Unternehmen&quot; kommt im Input nicht vor2. Wenig Unterschied,-1,,,,,106721,2,,,,,,47d6994865b929fd7174999124371383,,0,20.028.969.287.872.300,9.012.312.889.099.120,53332,2022-10-17 13:12:42,90.38461538461539,Maskito v0.3.0b_HYBRID
102,,,90.0,100.0,100.0,9:21,1,,100.0,80.0,80.0,100.0,75.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,(1) Vollständigkeit von Informationen,(1) Das könnten unter Umständen Feuerwehrleute oder Polizisten im Einsatz sein&comma; die dann aber auch schnell verfügbar sein müssten. -> Das könnten unter Umständen Feuerwehrleute und Polizisten sein&comma; die dann ebenfalls schnell verfügbar sein müssen,,,,,106829,4,,,,,,b648408c6d4b33f140826be36d428c79,,0,5.208.663.463.592.520,3.609.343.385.696.410,79689,2022-10-17 18:37:47,94.23076923076923,Maskito v0.3.0b_RAW
102,,,70.0,100.0,75.0,21:10,1,,100.0,70.0,80.0,100.0,100.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,Ausdruck,Zum Fußball-Zweitligisten 1. FC Heidenheim hat sich erneut ein Spieler positiv auf Corona getestet,,,,,106831,4,,,,,,3ab7174dadf65401ec9a318550225a9d,,0,29.087.514.877.319.300,2.082.485.842.704.770,79689,2022-10-17 18:58:59,91.92307692307692,Maskito v0.3.0b_RAW
102,,,70.0,100.0,50.0,23:7,1,,100.0,70.0,90.0,100.0,100.0,,,60.0,100,100.0,,100.0,100.0,,-1,-1,(1) Grammatik: Mir ist in ein paar Texten aufgefallen&comma; dass manche Sätze mit eigenartigen Satzzeichen enden.(2)Ausdruck/LokaleKohärenz/Grammatik,(1)  &quot;Das Problem unseres sehr hohen Schuldenstandes aus der Bauphase des BER kann nicht durch Corona-Hilfen des Bundes gelöst werden&quot;&comma; sagt Lütke Daldrup: &quot; (2) Das entspreche im Bereich des Umsatzes des Jahres 2020&comma; ,,,,,106675,1,,,,,,ed775c110e3bbaeb8a36b6f52451b4b4,,1,51.908.642.053.604.100,2.731.856.346.130.370,79689,2022-10-17 19:22:06,87.6923076923077,Maskito v0.3.0_HYBRID
102,,,0.0,100.0,100.0,2:58,1,,100.0,30.0,30.0,100.0,100.0,,,100.0,75,100.0,,100.0,100.0,,-1,-1,Impliziter Fact-Check,Kaufland ruft seine &quot;Zimbo Leberwurst fein&quot; zurück. -> Kaufland will die &quot;Zimbo Leberwurst fein&quot; zurückgeben,,,,,106707,2,,,,,,6d1a4e672773b431995d5cef278b4e72,,0,1.146.522.068.977.350,34.357.571.601.867.600,79689,2022-10-17 19:25:05,79.61538461538461,Maskito v0.3.0b_HYBRID
102,,,70.0,100.0,100.0,5:53,0,,100.0,60.0,80.0,100.0,75.0,,,100.0,100,100.0,,100.0,100.0,,-1,-1,Vollständigkeit von Informationen , &quot;Er lässt ein bisschen saubermachen&quot;&comma; sagte Headcoach Bruce Arians von Meister Tampa Bay Buccaneers der &quot;Tampa Bay Times&quot;. -> &quot;Er lässt ein bisschen saubermachen&quot;&comma; sagte Head Coach Bruce Arians (Tampa Bay Buccaneers) der &quot;Tampa Bay Times&quot;,,,,,106764,3,,,,,,23f55402e94a51c67f9a388db0a8f4ed,,0,39.663.859.844.207.700,2.811.925.768.852.230,79689,2022-10-17 19:30:59,91.15384615384616,Maskito v0.3.0_RAW
102,,,80.0,100.0,100.0,33:5,0,,100.0,70.0,80.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106665,1,,,,,,f685eb5f09b37091ac6f7ce3de7958f0,,0,3.730.146.241.188.040,20.436.079.502.105.700,79689,2022-10-17 20:04:05,93.84615384615384,Maskito v0.3.0_HYBRID
102,,,40.0,100.0,100.0,6:36,0,,100.0,30.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,Sprachliche Unterschiedlichkeit,-1,,,,,106702,2,,,,,,38059dd26450188ed1276e457f799ae2,,1,44.890.576.124.191.200,22.706.815.719.604.400,79689,2022-10-17 20:10:52,89.23076923076923,Maskito v0.3.0b_HYBRID
102,,,30.0,100.0,75.0,8:50,1,,100.0,40.0,90.0,100.0,100.0,,,80.0,75,90.0,,100.0,,,-1,-1,1. impliziter Fehler&comma; falscher Bezug durch Satzumstellung2. fehlender öffnende Anführungszeichen und Veränderung eines direkten Zitats trotz schließender Anführungszeichen3. Insgesamt zu wenig Änderungen&comma; insbesondere kaum geänderte Satzstellungen,1. Das Gesetz suggeriere sprachlich&comma; das Deutsche Reich sei noch existent in der bisherigen Fassung&comma; so Klein.; 2. Insbesondere beim Gesetz über den Deutschen Sparkassen- und Giroverband aus dem Jahr 1933 sowie beim Heilpraktikergesetz aus dem Jahr 1939 halte ich eine Bereinigung für dringlich.&quot;,,,,,106644,1,,,,,,cdf81cc223614247fe06e8cacbf6970a,,1,2.823.085.904.121.390,14.954.194.068.908.600,12802,2022-10-18 06:40:34,81.66666666666667,Maskito v0.3.0_HYBRID
102,,,50.0,100.0,100.0,4:6,1,,100.0,50.0,80.0,100.0,100.0,,,90.0,75,100.0,,100.0,100.0,,-1,-1,1. impliziter Fehler und falsches Komma2. falsches Tempus,1. Bengaluru&comma; FC wollte daher seinen gültigen Vertrag mit Frankfurt sofort auflösen.; 2. [...] der die U19 der Eintracht trainiert [...],,,,,106704,2,,,,,,e60d50edc4d2b37e6e23b2176f6b0d9f,,0,2.063.421.392.440.790,10.134.274.244.308.400,12802,2022-10-18 06:44:54,88.07692307692308,Maskito v0.3.0b_HYBRID
102,,,40.0,100.0,100.0,2:41,1,,100.0,50.0,90.0,100.0,100.0,,,100.0,75,100.0,,100.0,,,-1,-1,1. impliziter Fehler,1.  Kaufland will die &quot;Zimbo Leberwurst fein&quot; zurückgeben,,,,,106707,2,,,,,,6d1a4e672773b431995d5cef278b4e72,,0,1.146.522.068.977.350,34.357.571.601.867.600,12802,2022-10-18 06:47:37,87.91666666666667,Maskito v0.3.0b_HYBRID
102,,,50.0,75.0,100.0,17:25,1,,100.0,60.0,90.0,100.0,100.0,,,80.0,100,100.0,,100.0,100.0,,-1,-1,1. falsches Komma2. expliziter Fehler,1. Der Deutsche Olympische&comma; Sportbund [...]; 2. Derzeit sind 226 Athleten für das Sommerspiel qualifiziert. ,,,,,106796,4,,,,,,0e1dd4ea0fb2ab72152c7cd4723330c1,,0,4.334.450.364.112.850,2.793.735.909.461.970,12802,2022-10-18 07:05:04,88.84615384615384,Maskito v0.3.0b_RAW
102,,,20.0,100.0,100.0,2:7,0,,100.0,40.0,100.0,100.0,100.0,,,90.0,100,100.0,,100.0,100.0,,-1,-1,-1,-1,,,,,106634,1,,,,,,3984fe399684f5feda8fdf430eeab47a,,0,15.644.182.205.200.100,7.316.742.420.196.530,12802,2022-10-18 07:07:13,88.46153846153847,Maskito v0.3.0_HYBRID
102,,,60.0,100.0,100.0,9:10,0,,100.0,60.0,100.0,100.0,100.0,,,90.0,100,90.0,,100.0,100.0,,-1,-1,1. doppelte Anführungszeichen am Ende eines Zitats,-1,,,,,106749,3,,,,,,7d20e5538010d013ad756c0949c7f9cd,,0,23.081.182.718.276.900,15.143.991.947.174.000,12802,2022-10-18 07:16:24,92.3076923076923,Maskito v0.3.0_RAW
